#bin	swScore	milliDiv	milliDel	milliIns	genoName	genoStart	genoEnd	genoLeft	strand	repName	repClass	repFamily	repStart	repEnd	repLeft	id
982	912	143	28	28	chr6	52143639	52143819	-28498431	+	SINEC_b2	SINE	Lys	2	181	-13	8
982	513	354	130	54	chr6	52144531	52144766	-28497484	-	L2	LINE	L2	-8	3370	3117	8
982	889	147	100	50	chr6	52144766	52144966	-28497284	-	SINEC_c2	SINE	Lys	-2	210	1	8
982	513	354	130	54	chr6	52144966	52145139	-28497111	-	L2	LINE	L2	-262	3116	2931	8
982	352	373	68	12	chr6	52145394	52145646	-28496604	-	L2	LINE	L2	-852	2462	2197	8
982	1332	64	35	0	chr6	52145652	52145824	-28496426	+	SINEC_Cf2	SINE	Lys	1	178	-2	8
982	625	264	77	58	chr6	52145842	52146362	-28495888	-	L1M5	LINE	L1	-749	5493	4965	8
982	232	274	68	0	chr6	52146556	52146629	-28495621	-	L2	LINE	L2	-1365	1949	1872	8
982	249	57	0	0	chr6	52148339	52148374	-28493876	+	(T)n	Simple_repeat	Simple_repeat	1	35	0	8
982	1126	125	8	79	chr6	52148817	52149069	-28493181	-	L1_Canis1	LINE	L1	-17	6408	6175	8
982	1223	59	35	0	chr6	52149078	52149247	-28493003	-	SINEC_Cf3	SINE	Lys	0	180	6	8
982	1159	111	81	0	chr6	52149252	52149450	-28492800	-	L1_Canis1	LINE	L1	-238	6187	5974	8
982	348	298	126	6	chr6	52149466	52149612	-28492638	+	MIRb	SINE	MIR	5	169	-96	8
982	1048	151	78	0	chr6	52149612	52149722	-28492528	+	SINEC_b2	SINE	Lys	2	121	-73	8
982	180	0	0	0	chr6	52149722	52149742	-28492508	+	(TCTCCC)n	Simple_repeat	Simple_repeat	5	24	0	8
982	1048	151	78	0	chr6	52149742	52149810	-28492440	+	SINEC_b2	SINE	Lys	122	194	0	8
982	261	317	123	6	chr6	52149867	52150029	-28492221	+	MIRb	SINE	MIR	82	262	-6	8
982	388	266	280	19	chr6	52150150	52150357	-28491893	-	MIR	SINE	MIR	-1	261	1	8
982	590	205	34	32	chr6	52150887	52151058	-28491192	+	SINEC_c2	SINE	Lys	1	194	0	8
982	1256	100	6	0	chr6	52151085	52151255	-28490995	-	SINEC_a2	SINE	Lys	-8	171	1	8
982	558	138	10	78	chr6	52152014	52152116	-28490134	-	SINEC_old	SINE	Lys	-17	95	1	8
982	428	230	96	68	chr6	52152160	52152337	-28489913	+	MIR	SINE	MIR	80	261	-1	8
982	311	107	169	26	chr6	52153273	52153350	-28488900	-	L1M4b	LINE	L1	-5076	2258	2171	8
982	34	24	0	0	chr6	52153634	52153675	-28488575	+	AT_rich	Low_complexity	Low_complexity	1	41	0	8
982	300	397	31	16	chr6	52153746	52153874	-28488376	+	L2	LINE	L2	3249	3378	0	8
982	1595	42	0	0	chr6	52154294	52154483	-28487767	-	SINEC_Cf	SINE	Lys	0	189	1	8
982	1562	33	11	0	chr6	52154960	52155143	-28487107	+	SINEC_Cf	SINE	Lys	2	186	-3	8
982	395	38	19	0	chr6	52155825	52155878	-28486372	+	(TG)n	Simple_repeat	Simple_repeat	2	55	0	8
982	202	229	0	0	chr6	52156421	52156469	-28485781	+	T-rich	Low_complexity	Low_complexity	1	48	0	8
982	983	166	53	32	chr6	52156535	52156722	-28485528	+	SINEC_b1	SINE	Lys	2	192	-2	8
982	1225	98	40	0	chr6	52156831	52157004	-28485246	+	SINEC_Cf3	SINE	Lys	1	180	0	8
982	771	199	168	11	chr6	52157584	52157864	-28484386	+	MER5C	DNA	MER1_type	1	324	0	8
982	376	204	178	37	chr6	52158027	52158190	-28484060	+	SINEC_b1	SINE	Lys	7	192	-2	8
982	441	296	212	42	chr6	52158740	52159074	-28483176	-	L2	LINE	L2	-1	3418	3027	8
982	1274	102	17	0	chr6	52159074	52159250	-28483000	+	SINEC_a1	SINE	Lys	1	179	0	8
982	441	279	273	79	chr6	52159250	52159394	-28482856	-	L2	LINE	L2	-393	3026	2735	8
982	1369	89	6	0	chr6	52159394	52159573	-28482677	+	SINEC_Cf3	SINE	Lys	1	180	0	8
982	242	279	273	79	chr6	52159573	52160268	-28481982	-	L2	LINE	L2	-580	2734	1905	8
982	22	0	0	0	chr6	52160392	52160414	-28481836	+	AT_rich	Low_complexity	Low_complexity	1	22	0	8
982	254	279	117	10	chr6	52160641	52160847	-28481403	-	L1MA9	LINE	L1	-2	6310	6083	8
982	213	39	0	0	chr6	52160949	52160975	-28481275	+	(TCCCC)n	Simple_repeat	Simple_repeat	2	27	0	8
982	1477	44	33	0	chr6	52161226	52161409	-28480841	+	SINEC_Cf	SINE	Lys	1	189	0	8
982	25	31	0	0	chr6	52161415	52161447	-28480803	+	AT_rich	Low_complexity	Low_complexity	1	32	0	8
982	328	167	219	0	chr6	52161697	52161793	-28480457	-	L1MB3	LINE	L1	-2	6181	6065	8
982	1305	69	34	23	chr6	52162020	52162197	-28480053	-	SINEC_a1	SINE	Lys	0	179	1	8
982	1244	112	0	22	chr6	52163568	52163751	-28478499	+	SINEC_a1	SINE	Lys	1	179	0	8
982	23	78	0	0	chr6	52164362	52164413	-28477837	+	AT_rich	Low_complexity	Low_complexity	1	51	0	8
982	966	267	178	12	chr6	52164457	52164889	-28477361	-	Kanga1	DNA	Tc2	-104	1794	1291	8
982	400	268	42	35	chr6	52164908	52165051	-28477199	-	Kanga1	DNA	Tc2	-1750	148	5	8
982	673	257	33	6	chr6	52166384	52166564	-28475686	-	MER5A	DNA	MER1_type	-2	187	3	8
983	931	210	11	16	chr6	52166879	52167068	-28475182	-	SINEC_b1	SINE	Lys	0	194	7	8
983	584	322	152	21	chr6	52167369	52167854	-28474396	-	L2	LINE	L2	-5	3414	2756	8
983	812	217	88	46	chr6	52167956	52168029	-28474221	+	L1MB7	LINE	L1	5868	5944	-240	8
983	1306	106	0	0	chr6	52168029	52168208	-28474042	+	SINEC_a2	SINE	Lys	1	179	0	8
983	812	217	88	46	chr6	52168208	52168419	-28473831	+	L1MB7	LINE	L1	5945	6164	-20	8
983	942	132	98	25	chr6	52169002	52169165	-28473085	+	SINEC_a1	SINE	Lys	1	175	-4	8
983	270	21	42	21	chr6	52169545	52169593	-28472657	+	(TTTTG)n	Simple_repeat	Simple_repeat	2	50	0	8
983	938	142	50	76	chr6	52169750	52169948	-28472302	-	SINEC_b2	SINE	Lys	0	194	2	8
983	302	267	95	51	chr6	52169978	52170136	-28472114	-	L1ME4a	LINE	L1	-2	6119	5955	8
983	216	0	0	0	chr6	52170853	52170877	-28471373	+	(TTTTG)n	Simple_repeat	Simple_repeat	2	25	0	8
983	638	147	168	32	chr6	52170882	52171037	-28471213	-	SINEC_b2	SINE	Lys	-18	176	1	8
983	204	309	0	42	chr6	52171242	52171313	-28470937	+	MIRm	SINE	MIR	207	274	-2	8
983	633	187	146	7	chr6	52171799	52171950	-28470300	-	SINEC_c2	SINE	Lys	-40	172	1	8
983	202	389	83	0	chr6	52172057	52172201	-28470049	-	L2	LINE	L2	-652	2662	2507	8
983	22	0	0	0	chr6	52172459	52172481	-28469769	+	AT_rich	Low_complexity	Low_complexity	1	22	0	8
983	375	302	85	57	chr6	52173490	52173701	-28468549	-	MIRb	SINE	MIR	-10	258	42	8
983	181	363	57	38	chr6	52173715	52173821	-28468429	+	MIRm	SINE	MIR	156	263	-13	8
983	268	238	200	12	chr6	52174834	52174919	-28467331	-	MIR3	SINE	MIR	-15	193	93	8
983	215	296	99	0	chr6	52175614	52175685	-28466565	-	L2	LINE	L2	-4	3374	3297	8
983	23	0	0	0	chr6	52175976	52175999	-28466251	+	AT_rich	Low_complexity	Low_complexity	1	23	0	8
983	1084	137	58	32	chr6	52177252	52177441	-28464809	-	SINEC_b1	SINE	Lys	0	194	1	8
983	1546	32	0	11	chr6	52177559	52177747	-28464503	+	SINEC_Cf	SINE	Lys	1	186	-3	8
983	225	204	20	0	chr6	52177825	52177874	-28464376	+	L2	LINE	L2	3370	3419	0	8
983	321	291	45	23	chr6	52177859	52177947	-28464303	+	MIR	SINE	MIR	17	106	-102	8
983	386	177	63	0	chr6	52177956	52178035	-28464215	+	Charlie5	DNA	MER1_type	27	110	-2502	8
983	2821	100	63	2	chr6	52178042	52178471	-28463779	-	CfERVF2_LTR	LTR	ERV1	-4	455	1	8
983	1084	171	104	112	chr6	52178473	52178664	-28463586	+	Charlie5	DNA	MER1_type	2234	2424	-188	8
983	1249	80	28	11	chr6	52178664	52178840	-28463410	+	SINEC_a2	SINE	Lys	1	179	0	8
983	1084	171	104	112	chr6	52178840	52178876	-28463374	+	Charlie5	DNA	MER1_type	2425	2460	-152	8
983	971	102	95	0	chr6	52178876	52179023	-28463227	+	SINEC_a2	SINE	Lys	1	161	-18	8
983	1084	171	104	112	chr6	52179023	52179188	-28463062	+	Charlie5	DNA	MER1_type	2461	2624	0	8
983	1437	56	0	22	chr6	52179219	52179402	-28462848	+	SINEC_Cf3	SINE	Lys	1	179	-1	8
983	1187	83	12	12	chr6	52180344	52180514	-28461736	+	SINEC_Cf2	SINE	Lys	2	171	-9	8
983	868	154	57	6	chr6	52180875	52181032	-28461218	-	SINEC_b1	SINE	Lys	-1	193	29	8
983	1634	16	11	0	chr6	52181449	52181636	-28460614	-	SINEC_Cf	SINE	Lys	0	189	1	8
983	1184	90	72	0	chr6	52182947	52183113	-28459137	+	SINEC_a2	SINE	Lys	1	178	-1	8
983	642	217	0	0	chr6	52183147	52183267	-28458983	-	SINEC_c1	SINE	Lys	-89	120	1	8
983	449	224	155	0	chr6	52183428	52183544	-28458706	+	L1ME2	LINE	L1	928	1061	-5935	8
983	373	316	57	61	chr6	52183585	52183814	-28458436	+	L1ME2	LINE	L1	1165	1392	-5604	8
983	805	170	28	126	chr6	52184003	52184218	-28458032	-	SINEC_b1	SINE	Lys	0	194	1	8
983	772	276	181	35	chr6	52184274	52184658	-28457592	+	L1ME2	LINE	L1	1452	1919	-5183	8
983	1268	79	11	17	chr6	52184658	52184839	-28457411	+	SINEC_Cf3	SINE	Lys	1	180	0	8
983	1039	236	208	13	chr6	52184839	52185415	-28456835	+	L1ME2	LINE	L1	1776	2445	-4889	8
983	677	172	146	13	chr6	52185492	52185651	-28456599	+	SINEC_b2	SINE	Lys	2	165	-29	8
983	636	226	102	68	chr6	52185951	52186131	-28456119	+	L1ME2	LINE	L1	2927	3114	-3906	8
983	990	133	61	0	chr6	52186131	52186296	-28455954	-	SINEC_a2	SINE	Lys	-4	175	1	8
983	636	214	100	67	chr6	52186296	52186439	-28455811	+	L1ME2	LINE	L1	3101	3248	-3758	8
983	242	217	296	0	chr6	52186493	52186608	-28455642	+	L1ME2	LINE	L1	3451	3599	-3407	8
983	925	200	87	8	chr6	52186680	52186932	-28455318	+	L1ME2	LINE	L1	3786	4057	-2949	8
983	1694	252	100	16	chr6	52186928	52187558	-28454692	+	L1ME2	LINE	L1	6316	6998	-26	8
983	519	208	58	6	chr6	52187559	52187733	-28454517	-	MER53	DNA	DNA	-1	192	10	8
983	816	194	56	6	chr6	52187781	52187942	-28454308	+	SINEC_c1	SINE	Lys	1	169	-40	8
983	228	67	0	0	chr6	52187950	52187980	-28454270	+	(TGAA)n	Simple_repeat	Simple_repeat	3	32	0	8
983	317	337	0	11	chr6	52188128	52188218	-28454032	-	L1MD2	LINE	L1	-252	6505	6417	8
983	288	0	0	0	chr6	52188305	52188337	-28453913	+	(GA)n	Simple_repeat	Simple_repeat	2	33	0	8
983	649	176	8	0	chr6	52188344	52188463	-28453787	-	SINEC_b1	SINE	Lys	-73	121	2	8
983	2022	224	100	47	chr6	52188463	52189518	-28452732	-	L1MD2	LINE	L1	-664	6093	4988	8
983	1625	190	109	91	chr6	52189519	52189915	-28452335	-	L1MD2	LINE	L1	-4920	1720	1317	8
983	195	42	0	0	chr6	52189915	52189939	-28452311	+	(TTTTG)n	Simple_repeat	Simple_repeat	2	25	0	8
983	1625	228	124	77	chr6	52189939	52190445	-28451805	-	L1MD2	LINE	L1	-5324	1316	795	8
983	1197	114	23	0	chr6	52190445	52190620	-28451630	-	SINEC_a1	SINE	Lys	0	179	1	8
983	1331	276	143	58	chr6	52190620	52190967	-28451283	-	L1MD2	LINE	L1	-5753	794	418	8
983	229	138	138	0	chr6	52193147	52193205	-28449045	+	L1_Canis1	LINE	L1	6354	6419	-6	8
983	308	258	79	26	chr6	52195372	52195508	-28446742	+	MIRb	SINE	MIR	28	175	-62	8
983	774	255	31	21	chr6	52196564	52196756	-28445494	+	MIR3	SINE	MIR	3	196	-12	8
983	1201	67	5	48	chr6	52197773	52197961	-28444289	+	SINEC_Cf2	SINE	Lys	1	180	0	8
983	1215	108	50	25	chr6	52198877	52199077	-28443173	+	SINEC_c1	SINE	Lys	1	205	-4	8
983	240	100	0	0	chr6	52199741	52199781	-28442469	+	(A)n	Simple_repeat	Simple_repeat	1	40	0	8
983	815	307	181	25	chr6	52200878	52201352	-28440898	+	L2	LINE	L2	2052	2599	-715	1
983	426	232	42	0	chr6	52201398	52201493	-28440757	+	L2	LINE	L2	3321	3419	0	2
983	27	29	0	0	chr6	52201519	52201553	-28440697	+	AT_rich	Low_complexity	Low_complexity	1	34	0	3
983	25	51	0	0	chr6	52201825	52201864	-28440386	+	AT_rich	Low_complexity	Low_complexity	1	39	0	4
983	894	146	121	12	chr6	52203025	52203198	-28439052	-	SINEC_b1	SINE	Lys	-2	192	1	5
983	228	200	0	0	chr6	52203287	52203342	-28438908	+	A-rich	Low_complexity	Low_complexity	1	55	0	6
983	274	123	17	17	chr6	52203828	52203886	-28438364	+	G-rich	Low_complexity	Low_complexity	6	63	0	7
983	1290	90	11	0	chr6	52204836	52205013	-28437237	-	SINEC_a2	SINE	Lys	0	179	1	8
983	949	158	30	6	chr6	52205212	52205378	-28436872	+	SINEC_a2	SINE	Lys	10	179	0	9
983	231	61	0	0	chr6	52206057	52206090	-28436160	+	(TTTTA)n	Simple_repeat	Simple_repeat	3	35	0	1
983	1105	108	6	0	chr6	52206090	52206248	-28436002	-	SINEC_Cf3	SINE	Lys	-21	159	1	1
983	1179	88	41	0	chr6	52206440	52206610	-28435640	+	SINEC_a2	SINE	Lys	1	177	-2	1
983	28	48	0	0	chr6	52207164	52207206	-28435044	+	AT_rich	Low_complexity	Low_complexity	1	42	0	1
983	1059	262	114	56	chr6	52207206	52207739	-28434511	-	L1MC4	LINE	L1	-71	7971	7408	1
983	22	0	0	0	chr6	52208063	52208085	-28434165	+	AT_rich	Low_complexity	Low_complexity	1	22	0	1
983	241	171	25	17	chr6	52208409	52208528	-28433722	+	(TA)n	Simple_repeat	Simple_repeat	2	121	0	1
983	288	0	0	0	chr6	52208825	52208857	-28433393	+	(TTA)n	Simple_repeat	Simple_repeat	2	33	0	1
983	239	149	21	21	chr6	52208974	52209022	-28433228	-	L2	LINE	L2	-1	3418	3371	1
983	329	305	127	0	chr6	52209039	52209275	-28432975	+	L1M5	LINE	L1	2956	3221	-2925	1
983	952	310	64	69	chr6	52209620	52210402	-28431848	+	L2	LINE	L2	2529	3400	-19	2
983	239	233	67	0	chr6	52210469	52210559	-28431691	+	L1M2	LINE	L1	3371	3466	-2677	2
983	1355	102	31	9	chr6	52210596	52210824	-28431426	+	L1_Carn7	LINE	L1	5489	5721	-787	2
983	225	188	0	0	chr6	52210873	52210921	-28431329	+	T-rich	Low_complexity	Low_complexity	1	48	0	2
983	591	315	42	100	chr6	52211340	52211435	-28430815	+	MIRb	SINE	MIR	7	96	-172	2
983	1326	57	22	11	chr6	52211435	52211613	-28430637	-	SINEC_Cf2	SINE	Lys	0	180	1	2
983	591	315	42	100	chr6	52211613	52211778	-28430472	+	MIRb	SINE	MIR	97	252	-16	2
983	1836	318	167	45	chr6	52211794	52212103	-28430147	+	L2	LINE	L2	1191	1538	-1776	2
983	759	209	87	25	chr6	52212103	52212299	-28429951	-	SINEC_c1	SINE	Lys	0	209	2	2
983	1836	318	167	45	chr6	52212299	52212378	-28429872	+	L2	LINE	L2	1539	1627	-1687	2
983	1346	49	11	37	chr6	52212378	52212569	-28429681	+	SINEC_Cf	SINE	Lys	1	186	-3	2
983	1836	318	167	45	chr6	52212569	52212620	-28429630	+	L2	LINE	L2	1628	1685	-1629	2
983	605	278	72	5	chr6	52212620	52212815	-28429435	-	MER3	DNA	MER1_type	0	209	2	2
983	1836	319	161	46	chr6	52212815	52214264	-28427986	+	L2	LINE	L2	1686	3415	-4	2
983	28	22	0	22	chr6	52215102	52215116	-28427134	+	AT_rich	Low_complexity	Low_complexity	1	15	0	3
983	982	123	97	12	chr6	52215116	52215281	-28426969	-	SINEC_a2	SINE	Lys	0	179	1	3
983	28	22	0	22	chr6	52215281	52215312	-28426938	+	AT_rich	Low_complexity	Low_complexity	1	30	0	3
983	24	32	0	0	chr6	52215383	52215414	-28426836	+	AT_rich	Low_complexity	Low_complexity	1	31	0	3
983	860	87	192	13	chr6	52215444	52215595	-28426655	+	SINEC_Cf3	SINE	Lys	1	178	-2	3
983	195	355	0	13	chr6	52215611	52215688	-28426562	+	MER5A	DNA	MER1_type	61	136	-53	3
983	229	264	92	0	chr6	52215861	52215948	-28426302	+	MER5B	DNA	MER1_type	84	178	0	3
983	572	184	9	9	chr6	52216154	52216264	-28425986	-	SINEC_old	SINE	Lys	-2	110	1	3
983	354	289	9	37	chr6	52216324	52216432	-28425818	+	L2	LINE	L2	3274	3378	0	3
983	1065	128	34	34	chr6	52216652	52216830	-28425420	+	SINEC_a1	SINE	Lys	1	178	-1	3
983	281	361	84	39	chr6	52216977	52217197	-28425053	+	L2	LINE	L2	2442	2672	-642	4
983	1637	247	75	89	chr6	52217197	52217767	-28424483	+	MLT1F2	LTR	MaLR	1	562	0	4
983	281	361	84	39	chr6	52217767	52217952	-28424298	+	L2	LINE	L2	2673	2865	-449	4
983	917	157	28	57	chr6	52217989	52218165	-28424085	-	SINEC_b2	SINE	Lys	-23	171	1	4
983	270	371	93	0	chr6	52218208	52218348	-28423902	+	L2	LINE	L2	3019	3171	-207	4
983	371	303	165	19	chr6	52218906	52219064	-28423186	+	MIR3	SINE	MIR	13	193	-15	4
983	1385	56	0	37	chr6	52219362	52219549	-28422701	-	SINEC_Cf3	SINE	Lys	0	180	1	4
983	367	107	27	0	chr6	52219642	52219717	-28422533	+	GA-rich	Low_complexity	Low_complexity	1	77	0	4
983	776	180	49	60	chr6	52219883	52220066	-28422184	+	SINEC_c2	SINE	Lys	7	187	-25	4
983	24	67	0	0	chr6	52220094	52220139	-28422111	+	AT_rich	Low_complexity	Low_complexity	1	45	0	4
983	1088	88	125	0	chr6	52220265	52220296	-28421954	-	SINEC_Cf3	SINE	Lys	0	180	145	4
983	192	40	0	0	chr6	52220296	52220321	-28421929	+	(GA)n	Simple_repeat	Simple_repeat	1	25	0	4
983	1088	88	125	0	chr6	52220321	52220449	-28421801	-	SINEC_Cf3	SINE	Lys	-36	144	1	4
983	631	116	10	10	chr6	52221763	52221859	-28420391	+	SINEC_c2	SINE	Lys	1	96	-116	5
983	386	317	101	7	chr6	52222241	52222431	-28419819	-	MIR3	SINE	MIR	-2	206	5	5
983	252	323	87	39	chr6	52222443	52222546	-28419704	+	L2	LINE	L2	3269	3376	-2	5
983	891	214	48	14	chr6	52223895	52224104	-28418146	-	MIR	SINE	MIR	-44	218	3	5
983	695	200	53	0	chr6	52224860	52225010	-28417240	-	L1_Carn3	LINE	L1	-8	6429	6272	5
983	308	290	40	68	chr6	52225085	52225233	-28417017	-	L1MC4a	LINE	L1	-1755	6053	5910	5
983	431	252	122	0	chr6	52225314	52225421	-28416829	-	SINEC_c1	SINE	Lys	-89	120	1	5
983	245	234	47	0	chr6	52225428	52225492	-28416758	-	L1MC4a	LINE	L1	-1928	5880	5814	5
983	9693	192	92	72	chr6	52225485	52225807	-28416443	-	L1MB2	LINE	L1	0	5995	5663	5
983	255	139	0	0	chr6	52225807	52225850	-28416400	-	SINEC_a1	SINE	Lys	-136	43	1	5
983	9693	192	92	72	chr6	52225850	52228936	-28413314	-	L1MB2	LINE	L1	-333	5662	2469	5
983	566	245	20	7	chr6	52228931	52229083	-28413167	-	L1M4c	LINE	L1	-3791	2179	2026	5
983	929	174	7	7	chr6	52229098	52229248	-28413002	-	SINEC_c1	SINE	Lys	-59	150	1	6
983	718	210	130	4	chr6	52229270	52229500	-28412750	-	L1M4c	LINE	L1	-3944	2028	1770	5
983	1211	272	94	37	chr6	52229499	52230268	-28411982	-	L1MB2	LINE	L1	-4880	1382	365	5
983	668	261	74	108	chr6	52230498	52230876	-28411374	-	L1M4c	LINE	L1	-5524	367	3	5
983	1152	284	57	37	chr6	52230922	52231412	-28410838	-	L1MC	LINE	L1	-2055	5753	5254	6
983	265	339	100	31	chr6	52232637	52232896	-28409354	-	L1M2	LINE	L1	-1074	5069	4793	6
983	1172	116	0	11	chr6	52233020	52233194	-28409056	+	SINEC_a1	SINE	Lys	1	172	-7	6
983	43	20	0	0	chr6	52233194	52233244	-28409006	+	AT_rich	Low_complexity	Low_complexity	1	50	0	6
983	304	296	34	0	chr6	52233265	52233353	-28408897	-	L1M5	LINE	L1	-1527	4619	4529	6
983	889	178	34	88	chr6	52233706	52233910	-28408340	-	SINEC_b1	SINE	Lys	0	194	2	6
983	742	192	79	11	chr6	52233939	52234128	-28408122	-	MER105	DNA	DNA	-1	203	2	6
983	180	0	0	0	chr6	52234835	52234855	-28407395	+	(A)n	Simple_repeat	Simple_repeat	1	20	0	6
983	3160	117	17	34	chr6	52235752	52237078	-28405172	+	L1_Canid	LINE	L1	5212	6449	-2	6
983	1044	113	29	23	chr6	52237088	52237260	-28404990	+	SINEC_Cf3	SINE	Lys	1	173	-7	7
983	27	39	0	19	chr6	52237260	52237287	-28404963	+	AT_rich	Low_complexity	Low_complexity	1	28	0	7
983	1023	124	93	0	chr6	52237287	52237448	-28404802	+	SINEC_a2	SINE	Lys	2	177	-2	7
983	27	39	0	19	chr6	52237448	52237472	-28404778	+	AT_rich	Low_complexity	Low_complexity	1	23	0	7
983	212	214	18	0	chr6	52237607	52237663	-28404587	+	(TA)n	Simple_repeat	Simple_repeat	1	57	0	7
983	329	221	23	23	chr6	52238196	52238284	-28403966	+	L1ME4a	LINE	L1	5967	6054	-67	7
983	385	343	213	35	chr6	52238357	52239177	-28403073	+	L2	LINE	L2	309	1274	-2040	7
983	903	269	197	14	chr6	52239178	52239615	-28402635	+	L2	LINE	L2	1761	2277	-1037	7
983	646	272	228	25	chr6	52239599	52239998	-28402252	+	L2	LINE	L2	2934	3413	-6	7
983	989	97	149	37	chr6	52240283	52240444	-28401806	-	SINEC_a1	SINE	Lys	0	179	1	7
983	1185	303	131	41	chr6	52240602	52241529	-28400721	+	L2	LINE	L2	2192	3322	-97	7
983	227	315	40	164	chr6	52241923	52242101	-28400149	-	L2	LINE	L2	-199	3179	3023	7
983	1295	51	21	54	chr6	52242101	52242287	-28399963	+	SINEC_Cf3	SINE	Lys	1	180	0	8
983	227	327	91	101	chr6	52242287	52242557	-28399693	-	L2	LINE	L2	-356	3022	2651	7
983	353	172	47	0	chr6	52242834	52242898	-28399352	+	L1MC1	LINE	L1	6103	6169	-164	8
983	992	137	109	0	chr6	52242928	52243103	-28399147	+	SINEC_b1	SINE	Lys	1	194	0	8
983	28	0	0	0	chr6	52243478	52243506	-28398744	+	AT_rich	Low_complexity	Low_complexity	1	28	0	8
983	1246	60	18	0	chr6	52244406	52244574	-28397676	-	SINEC_a2	SINE	Lys	-8	171	1	8
983	1232	97	11	11	chr6	52244706	52244884	-28397366	-	SINEC_a1	SINE	Lys	0	179	2	8
983	24	32	0	0	chr6	52245288	52245319	-28396931	+	AT_rich	Low_complexity	Low_complexity	1	31	0	8
983	508	259	175	46	chr6	52245384	52245578	-28396672	+	MER21B	LTR	ERV1	12	230	-633	8
983	191	115	48	32	chr6	52246343	52246406	-28395844	+	A-rich	Low_complexity	Low_complexity	2	65	0	8
983	1050	217	55	0	chr6	52247621	52247856	-28394394	-	L1MC1	LINE	L1	-6	6327	6080	8
983	21	0	0	0	chr6	52248296	52248317	-28393933	+	AT_rich	Low_complexity	Low_complexity	1	21	0	9
983	32	26	0	0	chr6	52248406	52248445	-28393805	+	AT_rich	Low_complexity	Low_complexity	1	39	0	9
983	1111	79	123	11	chr6	52248726	52248902	-28393348	-	SINEC_Cf2	SINE	Lys	0	225	9	9
983	466	196	51	10	chr6	52249515	52249613	-28392637	+	MLT1J2	LTR	MaLR	1	102	-348	9
983	418	295	195	24	chr6	52249652	52249857	-28392393	+	MLT1J2	LTR	MaLR	165	404	-46	9
983	689	237	42	5	chr6	52250076	52250254	-28391996	-	SINEC_c2	SINE	Lys	-1	193	20	9
983	260	174	0	0	chr6	52250259	52250305	-28391945	-	SINEC_c2	SINE	Lys	-166	46	1	9
983	500	244	24	16	chr6	52250385	52250526	-28391724	+	Charlie2	DNA	MER1_type	180	321	-2461	9
983	1050	231	142	3	chr6	52250542	52250859	-28391391	+	Charlie2	DNA	MER1_type	1867	2227	-635	9
983	902	182	55	6	chr6	52250879	52251061	-28391189	+	SINEC_c1	SINE	Lys	1	191	-18	9
983	1266	143	47	4	chr6	52251061	52251314	-28390936	+	L1_Carn3	LINE	L1	6171	6434	-3	9
983	24	32	0	0	chr6	52251574	52251605	-28390645	+	AT_rich	Low_complexity	Low_complexity	1	31	0	9
983	670	125	261	56	chr6	52251664	52251825	-28390425	-	SINEC_b1	SINE	Lys	0	194	1	1
983	349	227	55	33	chr6	52252711	52252802	-28389448	-	L2	LINE	L2	0	3419	3327	1
983	275	308	86	88	chr6	52253182	52253366	-28388884	+	L1M4	LINE	L1	14	198	-6344	1
983	1029	156	0	63	chr6	52253366	52253557	-28388693	-	SINEC_a2	SINE	Lys	0	179	1	1
983	275	308	86	88	chr6	52253557	52253746	-28388504	+	L1M4	LINE	L1	199	386	-6156	1
983	5149	242	163	45	chr6	52253821	52255670	-28386580	+	L1M4	LINE	L1	937	3025	-3619	1
983	1133	98	28	28	chr6	52255670	52255849	-28386401	+	SINEC_a1	SINE	Lys	1	179	0	1
983	5149	197	112	86	chr6	52255849	52256116	-28386134	+	L1M4	LINE	L1	3026	3300	-3344	1
983	1291	47	59	0	chr6	52256116	52256286	-28385964	+	SINEC_Cf3	SINE	Lys	1	180	0	1
983	5149	197	112	86	chr6	52256286	52257140	-28385110	+	L1M4	LINE	L1	3301	4178	-2466	1
983	705	174	180	7	chr6	52257140	52257256	-28384994	+	SINEC_a1	SINE	Lys	1	138	-41	1
983	275	0	29	0	chr6	52257256	52257291	-28384959	+	(TC)n	Simple_repeat	Simple_repeat	2	37	0	1
983	705	174	180	7	chr6	52257291	52257324	-28384926	+	SINEC_a1	SINE	Lys	139	176	-3	1
983	5149	197	112	86	chr6	52257324	52257762	-28384488	+	L1M4	LINE	L1	4179	4626	-2018	1
983	636	212	0	0	chr6	52257767	52257885	-28384365	+	SINEC_c2	SINE	Lys	2	119	-93	1
983	301	233	36	159	chr6	52257890	52258028	-28384222	+	L1M4	LINE	L1	5390	5510	-1134	1
983	259	186	91	20	chr6	52258060	52258159	-28384091	+	L1ME3A	LINE	L1	3816	3921	-2225	1
983	521	262	8	16	chr6	52258259	52258387	-28383863	-	MER5B	DNA	MER1_type	-20	158	32	1
983	790	143	149	0	chr6	52258425	52258468	-28383782	-	SINEC_a2	SINE	Lys	-2	177	128	1
983	225	0	0	0	chr6	52258468	52258493	-28383757	+	(GA)n	Simple_repeat	Simple_repeat	1	25	0	1
983	790	143	149	0	chr6	52258493	52258603	-28383647	-	SINEC_a2	SINE	Lys	-52	127	1	1
983	1358	39	0	32	chr6	52258687	52258873	-28383377	-	SINEC_Cf3	SINE	Lys	0	180	1	1
